transaction_id,user_id,product_id,date,quantity,total_amount,cost_amount
4529,583,35,2025-08-16 14:23:21.686312,2,631.26,378.756
4530,954,41,2025-05-18 14:23:21.686312,5,2079.7,1247.82
4531,993,13,2025-08-21 14:23:21.686312,1,200.95,120.57
4532,210,42,2025-07-24 14:23:21.686312,3,1218.3600000000001,731.016
4533,232,27,2025-01-09 14:23:21.686312,5,1397.45,838.4699999999999
4534,257,27,2025-10-16 14:23:21.686312,3,838.47,503.082
4535,878,41,2025-05-06 14:23:21.686312,3,1247.82,748.692
4536,524,21,2025-12-03 14:23:21.686312,1,337.22,202.33200000000002
4537,929,40,2025-07-14 14:23:21.686312,4,325.0,195.0
4538,167,47,2025-02-11 14:23:21.686312,5,1291.6,774.9599999999999
4539,382,3,2025-02-02 14:23:21.686312,5,1044.4499999999998,626.67
4540,640,25,2025-10-22 14:23:21.686312,4,760.04,456.02399999999994
4541,128,22,2025-05-15 14:23:21.686312,2,790.52,474.31199999999995
4542,331,31,2025-02-07 14:23:21.686312,2,774.56,464.73599999999993
4543,184,23,2025-05-14 14:23:21.686312,2,114.1,68.46
4544,288,24,2025-08-02 14:23:21.686312,3,658.29,394.97399999999993
4545,883,4,2025-10-13 14:23:21.686312,5,108.35000000000001,65.01
4546,115,6,2025-04-06 14:23:21.686312,4,1033.76,620.256
4547,928,42,2025-08-20 14:23:21.686312,5,2030.6,1218.36
4548,365,18,2025-09-05 14:23:21.686312,2,990.94,594.564
4549,683,49,2025-01-30 14:23:21.686312,4,291.04,174.624
4550,843,39,2025-06-20 14:23:21.686312,2,75.94,45.564
4551,166,35,2025-05-22 14:23:21.686312,4,1262.52,757.512
4552,450,41,2025-08-17 14:23:21.686312,4,1663.76,998.256
4553,307,7,2025-02-24 14:23:21.686312,4,1956.72,1174.032
4554,943,47,2025-11-10 14:23:21.686312,4,1033.28,619.968
4555,674,17,2025-05-08 14:23:21.686312,2,666.78,400.068
4556,263,14,2025-08-02 14:23:21.686312,5,1599.3000000000002,959.5799999999999
4557,100,30,2025-07-29 14:23:21.686312,4,707.8,424.67999999999995
4558,710,4,2025-04-19 14:23:21.686312,4,86.68,52.008
4559,658,27,2025-05-01 14:23:21.686312,1,279.49,167.694
4560,263,1,2025-11-16 14:23:21.686312,4,93.72,56.232
4561,650,19,2025-03-24 14:23:21.686312,1,44.1,26.46
4562,392,34,2025-08-31 14:23:21.686312,4,1249.24,749.544
4563,529,44,2025-09-15 14:23:21.686312,1,359.41,215.64600000000002
4564,249,26,2025-03-24 14:23:21.686312,4,1728.16,1036.896
4565,487,30,2025-03-10 14:23:21.686312,3,530.8499999999999,318.51
4566,8,5,2025-11-24 14:23:21.686312,2,293.76,176.256
4567,268,18,2025-08-15 14:23:21.686312,2,990.94,594.564
4568,767,34,2025-07-19 14:23:21.686312,1,312.31,187.386
4569,510,33,2025-09-26 14:23:21.686312,3,384.84000000000003,230.904
4570,592,28,2025-06-16 14:23:21.686312,4,558.16,334.89599999999996
4571,726,17,2025-07-07 14:23:21.686312,5,1666.9499999999998,1000.17
4572,923,31,2025-12-24 14:23:21.686312,4,1549.12,929.4719999999999
4573,896,5,2025-08-07 14:23:21.686312,2,293.76,176.256
4574,427,32,2025-02-15 14:23:21.686312,4,1247.76,748.656
4575,255,17,2025-09-27 14:23:21.686312,2,666.78,400.068
4576,223,15,2025-05-20 14:23:21.686312,1,110.61,66.366
4577,85,23,2025-08-16 14:23:21.686312,1,57.05,34.23
4578,312,24,2025-07-20 14:23:21.686312,1,219.43,131.658
4579,769,30,2025-05-22 14:23:21.686312,4,707.8,424.67999999999995
4580,300,33,2025-05-18 14:23:21.686312,3,384.84000000000003,230.904
4581,89,5,2025-09-25 14:23:21.686312,1,146.88,88.128
4582,960,11,2025-11-17 14:23:21.686312,4,88.32,52.992
4583,573,7,2025-05-12 14:23:21.686312,3,1467.54,880.5239999999999
4584,487,13,2025-03-21 14:23:21.686312,5,1004.75,602.8499999999999
4585,795,43,2025-01-04 14:23:21.686312,4,70.88,42.528
4586,977,19,2025-03-24 14:23:21.686312,5,220.5,132.3
4587,452,20,2025-07-25 14:23:21.686312,1,93.21,55.925999999999995
4588,73,42,2025-10-02 14:23:21.686312,5,2030.6,1218.36
4589,195,7,2025-05-31 14:23:21.686312,3,1467.54,880.5239999999999
4590,402,49,2025-08-12 14:23:21.686312,1,72.76,43.656
4591,377,20,2025-11-10 14:23:21.686312,4,372.84,223.70399999999998
4592,580,21,2025-12-08 14:23:21.686312,2,674.44,404.66400000000004
4593,315,2,2025-02-08 14:23:21.686312,1,359.71,215.826
4594,196,44,2025-05-17 14:23:21.686312,2,718.82,431.29200000000003
4595,173,41,2025-03-27 14:23:21.686312,4,1663.76,998.256
4596,804,13,2025-03-25 14:23:21.686312,5,1004.75,602.8499999999999
4597,376,39,2025-07-27 14:23:21.686312,3,113.91,68.346
4598,998,13,2025-11-16 14:23:21.686312,5,1004.75,602.8499999999999
4599,180,40,2025-03-15 14:23:21.686312,4,325.0,195.0
4600,995,34,2025-02-12 14:23:21.686312,2,624.62,374.772
4601,175,18,2025-05-28 14:23:21.686312,1,495.47,297.282
4602,37,18,2025-08-28 14:23:21.686312,5,2477.3500000000004,1486.4099999999999
4603,945,8,2025-07-20 14:23:21.686312,5,1165.5,699.3
4604,900,21,2025-09-19 14:23:21.686312,1,337.22,202.33200000000002
4605,58,40,2025-07-10 14:23:21.686312,2,162.5,97.5
4606,255,46,2025-06-13 14:23:21.686312,2,812.68,487.60799999999995
4607,983,22,2025-08-04 14:23:21.686312,3,1185.78,711.468
4608,283,14,2025-11-22 14:23:21.686312,3,959.58,575.748
4609,250,22,2025-12-16 14:23:21.686312,5,1976.3,1185.78
4610,247,22,2025-01-16 14:23:21.686312,1,395.26,237.15599999999998
4611,408,30,2025-11-06 14:23:21.686312,1,176.95,106.16999999999999
4612,292,32,2025-08-22 14:23:21.686312,2,623.88,374.328
4613,907,19,2025-06-23 14:23:21.686312,2,88.2,52.92
4614,997,48,2025-11-30 14:23:21.686312,2,448.18,268.908
4615,583,49,2025-09-29 14:23:21.686312,2,145.52,87.312
4616,813,5,2025-06-25 14:23:21.686312,4,587.52,352.512
4617,649,24,2025-05-16 14:23:21.686312,2,438.86,263.316
4618,62,2,2025-06-11 14:23:21.686312,3,1079.1299999999999,647.478
4619,488,12,2025-12-11 14:23:21.686312,1,489.54,293.724
4620,154,16,2025-07-04 14:23:21.686312,2,150.3,90.18
4621,328,3,2025-10-27 14:23:21.686312,4,835.56,501.33599999999996
4622,739,37,2025-02-11 14:23:21.686312,5,2017.15,1210.29
4623,679,38,2025-08-15 14:23:21.686312,5,2467.85,1480.71
4624,148,30,2025-08-30 14:23:21.686312,5,884.75,530.8499999999999
4625,830,35,2025-10-26 14:23:21.686312,2,631.26,378.756
4626,303,41,2025-05-14 14:23:21.686312,3,1247.82,748.692
4627,193,24,2025-11-13 14:23:21.686312,4,877.72,526.632
4628,803,38,2025-09-10 14:23:21.686312,1,493.57,296.142
4629,435,14,2025-10-12 14:23:21.686312,4,1279.44,767.664
4630,334,47,2025-03-12 14:23:21.686312,1,258.32,154.992
4631,758,15,2025-07-05 14:23:21.686312,4,442.44,265.464
4632,520,3,2025-03-22 14:23:21.686312,3,626.67,376.00199999999995
4633,348,12,2025-10-15 14:23:21.686312,3,1468.6200000000001,881.172
4634,240,5,2025-09-09 14:23:21.686312,2,293.76,176.256
4635,865,44,2025-10-08 14:23:21.686312,2,718.82,431.29200000000003
4636,168,30,2025-12-29 14:23:21.686312,2,353.9,212.33999999999997
4637,364,41,2025-02-05 14:23:21.686312,3,1247.82,748.692
4638,541,35,2025-09-02 14:23:21.686312,3,946.89,568.134
4639,104,21,2025-05-28 14:23:21.686312,5,1686.1000000000001,1011.6600000000001
4640,965,11,2025-01-12 14:23:21.686312,4,88.32,52.992
4641,888,47,2025-09-20 14:23:21.686312,1,258.32,154.992
4642,528,7,2025-11-01 14:23:21.686312,5,2445.9,1467.54
4643,540,35,2025-01-04 14:23:21.686312,3,946.89,568.134
4644,308,12,2025-11-24 14:23:21.686312,3,1468.6200000000001,881.172
4645,706,42,2025-04-23 14:23:21.686312,4,1624.48,974.688
4646,83,31,2025-02-16 14:23:21.686312,2,774.56,464.73599999999993
4647,168,20,2025-10-11 14:23:21.686312,5,466.04999999999995,279.63
4648,468,9,2025-05-11 14:23:21.686312,4,1243.0,745.8
4649,20,31,2025-12-01 14:23:21.686312,1,387.28,232.36799999999997
4650,224,5,2025-09-09 14:23:21.686312,2,293.76,176.256
4651,330,28,2025-03-13 14:23:21.686312,2,279.08,167.44799999999998
4652,821,11,2025-12-04 14:23:21.686312,3,66.24,39.744
4653,89,26,2025-01-25 14:23:21.686312,3,1296.1200000000001,777.672
4654,462,31,2025-12-08 14:23:21.686312,1,387.28,232.36799999999997
4655,235,18,2025-08-14 14:23:21.686312,4,1981.88,1189.128
4656,350,15,2025-10-02 14:23:21.686312,2,221.22,132.732
4657,612,1,2025-11-19 14:23:21.686312,5,117.15,70.28999999999999
4658,731,6,2025-04-25 14:23:21.686312,5,1292.2,775.3199999999999
4659,521,10,2025-11-14 14:23:21.686312,2,549.38,329.628
4660,588,24,2025-02-22 14:23:21.686312,3,658.29,394.97399999999993
4661,43,28,2025-10-19 14:23:21.686312,3,418.62,251.17199999999997
4662,314,27,2025-06-22 14:23:21.686312,1,279.49,167.694
4663,390,46,2025-10-09 14:23:21.686312,2,812.68,487.60799999999995
4664,572,40,2025-04-01 14:23:21.686312,2,162.5,97.5
4665,608,5,2025-07-23 14:23:21.686312,1,146.88,88.128
4666,979,8,2025-05-08 14:23:21.686312,2,466.2,279.71999999999997
4667,146,38,2025-05-24 14:23:21.686312,5,2467.85,1480.71
4668,393,29,2025-01-07 14:23:21.686312,5,253.1,151.85999999999999
4669,719,20,2025-05-26 14:23:21.686312,2,186.42,111.85199999999999
4670,857,45,2025-01-16 14:23:21.686312,4,245.28,147.168
4671,458,5,2025-08-27 14:23:21.686312,1,146.88,88.128
4672,730,35,2025-03-20 14:23:21.686312,3,946.89,568.134
4673,929,11,2025-07-29 14:23:21.686312,4,88.32,52.992
4674,23,41,2025-07-04 14:23:21.686312,4,1663.76,998.256
4675,953,7,2025-11-06 14:23:21.686312,4,1956.72,1174.032
4676,846,47,2025-10-21 14:23:21.686312,3,774.96,464.976
4677,15,21,2025-12-07 14:23:21.686312,5,1686.1000000000001,1011.6600000000001
4678,924,44,2025-10-25 14:23:21.686312,3,1078.23,646.9380000000001
4679,655,16,2025-11-16 14:23:21.686312,2,150.3,90.18
4680,523,37,2025-05-03 14:23:21.686312,5,2017.15,1210.29
4681,511,7,2025-08-20 14:23:21.686312,4,1956.72,1174.032
4682,838,1,2025-08-12 14:23:21.686312,4,93.72,56.232
4683,259,48,2025-07-31 14:23:21.686312,3,672.27,403.362
4684,705,50,2025-11-03 14:23:21.686312,4,1183.12,709.872
4685,583,12,2025-02-04 14:23:21.686312,1,489.54,293.724
4686,872,6,2025-03-19 14:23:21.686312,1,258.44,155.064
4687,204,40,2025-10-30 14:23:21.686312,3,243.75,146.25
4688,948,29,2025-11-23 14:23:21.686312,4,202.48,121.48799999999999
4689,532,39,2025-05-05 14:23:21.686312,2,75.94,45.564
4690,999,49,2025-02-22 14:23:21.686312,5,363.8,218.28
4691,680,19,2025-11-05 14:23:21.686312,5,220.5,132.3
4692,916,11,2025-06-22 14:23:21.686312,5,110.39999999999999,66.24
4693,101,49,2025-02-28 14:23:21.686312,1,72.76,43.656
4694,608,11,2025-01-13 14:23:21.686312,5,110.39999999999999,66.24
4695,279,31,2025-08-04 14:23:21.686312,5,1936.3999999999999,1161.84
4696,321,45,2025-12-28 14:23:21.686312,1,61.32,36.792
4697,915,26,2025-02-20 14:23:21.686312,1,432.04,259.224
4698,363,39,2025-01-09 14:23:21.686312,3,113.91,68.346
4699,900,24,2025-02-06 14:23:21.686312,2,438.86,263.316
4700,234,41,2025-07-04 14:23:21.686312,2,831.88,499.128
4701,79,48,2025-04-01 14:23:21.686312,5,1120.45,672.27
4702,908,11,2025-05-24 14:23:21.686312,2,44.16,26.496
4703,387,8,2025-07-14 14:23:21.686312,2,466.2,279.71999999999997
4704,481,46,2025-06-26 14:23:21.686312,2,812.68,487.60799999999995
4705,872,42,2025-03-01 14:23:21.686312,4,1624.48,974.688
4706,96,15,2025-03-30 14:23:21.686312,2,221.22,132.732
4707,691,12,2025-02-19 14:23:21.686312,4,1958.16,1174.896
4708,53,20,2025-11-24 14:23:21.686312,4,372.84,223.70399999999998
4709,25,31,2025-03-15 14:23:21.686312,5,1936.3999999999999,1161.84
4710,197,37,2025-02-28 14:23:21.686312,3,1210.29,726.174
4711,80,7,2025-08-31 14:23:21.686312,1,489.18,293.508
4712,278,36,2025-10-01 14:23:21.686312,1,404.45,242.67
4713,903,16,2025-05-18 14:23:21.686312,4,300.6,180.36
4714,872,38,2025-01-13 14:23:21.686312,3,1480.71,888.4259999999999
4715,179,45,2025-06-28 14:23:21.686312,4,245.28,147.168
4716,353,49,2025-04-06 14:23:21.686312,2,145.52,87.312
4717,328,12,2025-09-13 14:23:21.686312,2,979.08,587.448
4718,310,10,2025-07-27 14:23:21.686312,5,1373.45,824.0699999999999
4719,75,38,2025-09-29 14:23:21.686312,4,1974.28,1184.568
4720,627,32,2025-08-26 14:23:21.686312,3,935.8199999999999,561.492
4721,358,35,2025-05-15 14:23:21.686312,2,631.26,378.756
4722,746,18,2025-03-15 14:23:21.686312,4,1981.88,1189.128
4723,567,41,2025-01-27 14:23:21.686312,4,1663.76,998.256
4724,463,35,2025-06-24 14:23:21.686312,3,946.89,568.134
4725,265,29,2025-05-25 14:23:21.686312,5,253.1,151.85999999999999
4726,9,3,2025-06-08 14:23:21.686312,4,835.56,501.33599999999996
4727,332,7,2025-11-19 14:23:21.686312,2,978.36,587.016
4728,292,33,2025-12-26 14:23:21.686312,3,384.84000000000003,230.904
4729,285,47,2025-05-18 14:23:21.686312,1,258.32,154.992
4730,239,27,2025-03-08 14:23:21.686312,5,1397.45,838.4699999999999
4731,106,27,2025-12-26 14:23:21.686312,1,279.49,167.694
4732,148,15,2025-10-08 14:23:21.686312,4,442.44,265.464
4733,488,14,2025-08-22 14:23:21.686312,2,639.72,383.832
4734,163,32,2025-08-13 14:23:21.686312,5,1559.7,935.8199999999999
4735,623,49,2025-09-26 14:23:21.686312,2,145.52,87.312
4736,240,20,2025-03-20 14:23:21.686312,2,186.42,111.85199999999999
4737,714,17,2025-01-04 14:23:21.686312,2,666.78,400.068
4738,381,32,2025-09-11 14:23:21.686312,5,1559.7,935.8199999999999
4739,707,35,2025-01-03 14:23:21.686312,3,946.89,568.134
4740,906,16,2025-01-13 14:23:21.686312,3,225.45000000000002,135.27
4741,564,17,2025-03-04 14:23:21.686312,3,1000.17,600.102
4742,978,11,2025-04-12 14:23:21.686312,3,66.24,39.744
4743,62,40,2025-09-04 14:23:21.686312,1,81.25,48.75
4744,920,29,2025-07-05 14:23:21.686312,1,50.62,30.371999999999996
4745,898,9,2025-03-23 14:23:21.686312,3,932.25,559.3499999999999
4746,376,1,2025-10-15 14:23:21.686312,4,93.72,56.232
4747,247,20,2025-09-22 14:23:21.686312,4,372.84,223.70399999999998
4748,826,32,2025-02-01 14:23:21.686312,2,623.88,374.328
4749,790,12,2025-08-30 14:23:21.686312,2,979.08,587.448
4750,677,30,2025-12-03 14:23:21.686312,3,530.8499999999999,318.51
4751,310,3,2025-04-21 14:23:21.686312,5,1044.4499999999998,626.67
4752,393,13,2025-03-20 14:23:21.686312,4,803.8,482.28
4753,119,44,2025-07-28 14:23:21.686312,2,718.82,431.29200000000003
4754,981,18,2025-01-06 14:23:21.686312,5,2477.3500000000004,1486.4099999999999
4755,975,14,2025-08-24 14:23:21.686312,3,959.58,575.748
4756,432,13,2025-10-09 14:23:21.686312,4,803.8,482.28
4757,491,31,2025-03-19 14:23:21.686312,2,774.56,464.73599999999993
4758,278,25,2025-04-15 14:23:21.686312,3,570.03,342.018
4759,490,20,2025-10-11 14:23:21.686312,5,466.04999999999995,279.63
4760,561,48,2025-09-04 14:23:21.686312,3,672.27,403.362
4761,714,40,2025-03-23 14:23:21.686312,4,325.0,195.0
4762,699,45,2025-05-23 14:23:21.686312,2,122.64,73.584
4763,639,41,2025-09-04 14:23:21.686312,2,831.88,499.128
4764,298,29,2025-09-03 14:23:21.686312,1,50.62,30.371999999999996
4765,380,32,2025-08-18 14:23:21.686312,3,935.8199999999999,561.492
4766,739,21,2025-01-23 14:23:21.686312,2,674.44,404.66400000000004
4767,228,16,2025-05-14 14:23:21.686312,4,300.6,180.36
4768,780,35,2025-10-08 14:23:21.686312,3,946.89,568.134
4769,812,48,2025-01-08 14:23:21.686312,5,1120.45,672.27
4770,528,49,2025-07-17 14:23:21.686312,5,363.8,218.28
4771,69,49,2025-12-04 14:23:21.686312,4,291.04,174.624
4772,308,32,2025-09-29 14:23:21.686312,4,1247.76,748.656
4773,407,30,2025-01-06 14:23:21.686312,4,707.8,424.67999999999995
4774,330,33,2025-11-21 14:23:21.686312,4,513.12,307.872
4775,148,4,2025-06-07 14:23:21.686312,2,43.34,26.004
4776,962,12,2025-02-27 14:23:21.686312,1,489.54,293.724
4777,40,33,2025-08-24 14:23:21.686312,5,641.4,384.84000000000003
4778,255,39,2025-06-06 14:23:21.686312,3,113.91,68.346
4779,53,13,2025-05-29 14:23:21.686312,5,1004.75,602.8499999999999
4780,349,45,2025-09-26 14:23:21.686312,5,306.6,183.96
4781,935,8,2025-11-29 14:23:21.686312,4,932.4,559.4399999999999
4782,815,38,2025-02-01 14:23:21.686312,4,1974.28,1184.568
4783,130,41,2025-09-26 14:23:21.686312,3,1247.82,748.692
4784,936,48,2025-03-05 14:23:21.686312,3,672.27,403.362
4785,71,46,2025-09-07 14:23:21.686312,5,2031.6999999999998,1219.02
4786,763,21,2025-06-25 14:23:21.686312,1,337.22,202.33200000000002
4787,393,37,2026-01-02 14:23:21.686312,3,1210.29,726.174
4788,567,46,2025-05-04 14:23:21.686312,2,812.68,487.60799999999995
4789,256,33,2025-04-05 14:23:21.686312,2,256.56,153.936
4790,743,19,2025-11-16 14:23:21.686312,3,132.3,79.38
4791,750,17,2025-03-23 14:23:21.686312,5,1666.9499999999998,1000.17
4792,738,12,2025-12-19 14:23:21.686312,4,1958.16,1174.896
4793,549,2,2025-09-08 14:23:21.686312,4,1438.84,863.304
4794,595,28,2025-04-10 14:23:21.686312,3,418.62,251.17199999999997
4795,333,37,2025-08-15 14:23:21.686312,1,403.43,242.058
4796,222,35,2025-11-06 14:23:21.686312,3,946.89,568.134
4797,426,31,2025-01-18 14:23:21.686312,4,1549.12,929.4719999999999
4798,25,30,2025-03-27 14:23:21.686312,1,176.95,106.16999999999999
4799,332,18,2025-11-18 14:23:21.686312,2,990.94,594.564
4800,224,23,2025-09-05 14:23:21.686312,5,285.25,171.14999999999998
4801,561,8,2025-12-26 14:23:21.686312,4,932.4,559.4399999999999
4802,824,1,2025-05-17 14:23:21.686312,1,23.43,14.058
4803,160,18,2025-06-07 14:23:21.686312,1,495.47,297.282
4804,131,46,2025-06-09 14:23:21.686312,4,1625.36,975.2159999999999
4805,906,41,2025-02-25 14:23:21.686312,3,1247.82,748.692
4806,914,12,2025-07-19 14:23:21.686312,5,2447.7000000000003,1468.62
4807,188,6,2025-02-18 14:23:21.686312,4,1033.76,620.256
4808,646,38,2025-04-21 14:23:21.686312,1,493.57,296.142
4809,229,4,2025-12-26 14:23:21.686312,2,43.34,26.004
4810,832,3,2025-07-10 14:23:21.686312,3,626.67,376.00199999999995
4811,774,40,2025-03-13 14:23:21.686312,3,243.75,146.25
4812,440,49,2025-06-29 14:23:21.686312,1,72.76,43.656
4813,721,41,2025-08-05 14:23:21.686312,4,1663.76,998.256
4814,247,27,2025-04-12 14:23:21.686312,4,1117.96,670.776
4815,928,24,2025-05-10 14:23:21.686312,2,438.86,263.316
4816,978,20,2025-03-05 14:23:21.686312,5,466.04999999999995,279.63
4817,970,35,2025-05-09 14:23:21.686312,5,1578.15,946.8899999999999
4818,181,3,2025-10-25 14:23:21.686312,1,208.89,125.33399999999999
4819,58,25,2025-08-05 14:23:21.686312,5,950.05,570.03
4820,911,47,2025-05-21 14:23:21.686312,5,1291.6,774.9599999999999
4821,737,45,2025-09-02 14:23:21.686312,2,122.64,73.584
4822,850,38,2025-05-23 14:23:21.686312,3,1480.71,888.4259999999999
4823,429,38,2025-08-08 14:23:21.686312,2,987.14,592.284
4824,837,3,2025-10-04 14:23:21.686312,1,208.89,125.33399999999999
4825,441,28,2025-01-23 14:23:21.686312,5,697.6999999999999,418.61999999999995
4826,609,28,2025-08-20 14:23:21.686312,2,279.08,167.44799999999998
4827,507,24,2025-06-04 14:23:21.686312,5,1097.15,658.29
4828,384,33,2025-05-10 14:23:21.686312,2,256.56,153.936
4829,701,18,2025-08-17 14:23:21.686312,2,990.94,594.564
4830,143,24,2025-10-01 14:23:21.686312,4,877.72,526.632
4831,826,35,2025-06-18 14:23:21.686312,4,1262.52,757.512
4832,226,37,2025-06-25 14:23:21.686312,2,806.86,484.116
4833,309,5,2025-04-25 14:23:21.686312,3,440.64,264.384
4834,699,45,2025-12-23 14:23:21.686312,3,183.96,110.376
4835,677,40,2025-12-04 14:23:21.686312,4,325.0,195.0
4836,3,6,2025-07-04 14:23:21.686312,5,1292.2,775.3199999999999
4837,167,12,2025-04-11 14:23:21.686312,3,1468.6200000000001,881.172
4838,406,34,2025-01-12 14:23:21.686312,4,1249.24,749.544
4839,32,37,2025-12-14 14:23:21.686312,1,403.43,242.058
4840,926,43,2025-04-06 14:23:21.686312,2,35.44,21.264
4841,667,30,2025-05-13 14:23:21.686312,1,176.95,106.16999999999999
4842,44,38,2025-09-22 14:23:21.686312,2,987.14,592.284
4843,160,14,2025-08-18 14:23:21.686312,2,639.72,383.832
4844,951,17,2025-03-20 14:23:21.686312,2,666.78,400.068
4845,983,22,2025-06-02 14:23:21.686312,2,790.52,474.31199999999995
4846,51,31,2025-09-30 14:23:21.686312,2,774.56,464.73599999999993
4847,297,19,2025-11-14 14:23:21.686312,1,44.1,26.46
4848,819,38,2025-09-21 14:23:21.686312,2,987.14,592.284
4849,710,6,2025-10-22 14:23:21.686312,3,775.3199999999999,465.192
4850,183,46,2025-05-16 14:23:21.686312,2,812.68,487.60799999999995
4851,49,31,2025-09-11 14:23:21.686312,4,1549.12,929.4719999999999
4852,428,35,2025-11-10 14:23:21.686312,1,315.63,189.378
4853,191,2,2025-12-31 14:23:21.686312,3,1079.1299999999999,647.478
4854,907,28,2025-04-14 14:23:21.686312,1,139.54,83.72399999999999
4855,102,17,2025-06-18 14:23:21.686312,4,1333.56,800.136
4856,372,16,2025-04-17 14:23:21.686312,3,225.45000000000002,135.27
4857,24,4,2025-05-04 14:23:21.686312,4,86.68,52.008
4858,231,40,2025-06-20 14:23:21.686312,4,325.0,195.0
4859,822,50,2025-12-17 14:23:21.686312,5,1478.8999999999999,887.3399999999999
4860,105,40,2025-10-06 14:23:21.686312,3,243.75,146.25
4861,402,25,2025-07-15 14:23:21.686312,3,570.03,342.018
4862,12,37,2025-12-18 14:23:21.686312,3,1210.29,726.174
4863,663,26,2025-06-19 14:23:21.686312,3,1296.1200000000001,777.672
4864,659,17,2025-12-26 14:23:21.686312,2,666.78,400.068
4865,266,46,2025-04-17 14:23:21.686312,4,1625.36,975.2159999999999
4866,17,45,2025-06-18 14:23:21.686312,2,122.64,73.584
4867,979,16,2025-04-27 14:23:21.686312,1,75.15,45.09
4868,399,45,2025-07-10 14:23:21.686312,3,183.96,110.376
4869,99,20,2025-01-06 14:23:21.686312,1,93.21,55.925999999999995
4870,636,40,2025-05-04 14:23:21.686312,3,243.75,146.25
4871,514,39,2025-10-17 14:23:21.686312,5,189.85,113.91
4872,295,10,2025-03-01 14:23:21.686312,4,1098.76,659.256
4873,148,21,2025-01-28 14:23:21.686312,5,1686.1000000000001,1011.6600000000001
4874,517,4,2025-09-17 14:23:21.686312,3,65.01,39.006
4875,641,37,2025-11-14 14:23:21.686312,4,1613.72,968.232
4876,939,11,2025-02-09 14:23:21.686312,1,22.08,13.248
4877,281,32,2025-03-29 14:23:21.686312,3,935.8199999999999,561.492
4878,248,40,2025-05-04 14:23:21.686312,3,243.75,146.25
4879,722,48,2025-04-02 14:23:21.686312,1,224.09,134.454
4880,431,22,2025-10-24 14:23:21.686312,2,790.52,474.31199999999995
4881,604,5,2025-03-08 14:23:21.686312,5,734.4,440.64
4882,752,7,2025-08-17 14:23:21.686312,4,1956.72,1174.032
4883,710,26,2025-05-10 14:23:21.686312,3,1296.1200000000001,777.672
4884,566,4,2025-02-22 14:23:21.686312,2,43.34,26.004
4885,143,3,2025-07-12 14:23:21.686312,5,1044.4499999999998,626.67
4886,338,45,2025-09-16 14:23:21.686312,4,245.28,147.168
4887,851,15,2025-01-22 14:23:21.686312,1,110.61,66.366
4888,829,43,2025-07-17 14:23:21.686312,5,88.6,53.16
4889,376,7,2025-03-11 14:23:21.686312,1,489.18,293.508
4890,473,32,2025-04-23 14:23:21.686312,2,623.88,374.328
4891,135,4,2025-03-16 14:23:21.686312,2,43.34,26.004
4892,549,20,2025-08-14 14:23:21.686312,5,466.04999999999995,279.63
4893,149,33,2025-03-15 14:23:21.686312,2,256.56,153.936
4894,188,32,2025-01-03 14:23:21.686312,4,1247.76,748.656
4895,252,44,2025-04-27 14:23:21.686312,5,1797.0500000000002,1078.23
4896,344,29,2025-03-26 14:23:21.686312,3,151.85999999999999,91.11599999999999
4897,892,2,2025-01-15 14:23:21.686312,1,359.71,215.826
4898,195,10,2025-07-14 14:23:21.686312,5,1373.45,824.0699999999999
4899,245,41,2025-10-10 14:23:21.686312,2,831.88,499.128
4900,466,14,2025-04-16 14:23:21.686312,1,319.86,191.916
4901,354,40,2025-03-04 14:23:21.686312,3,243.75,146.25
4902,744,36,2025-08-23 14:23:21.686312,1,404.45,242.67
4903,423,11,2025-07-21 14:23:21.686312,3,66.24,39.744
4904,483,6,2025-03-05 14:23:21.686312,3,775.3199999999999,465.192
4905,922,40,2025-07-12 14:23:21.686312,3,243.75,146.25
4906,466,36,2025-10-05 14:23:21.686312,5,2022.25,1213.35
4907,157,36,2025-04-29 14:23:21.686312,3,1213.35,728.01
4908,11,4,2025-03-18 14:23:21.686312,5,108.35000000000001,65.01
4909,436,42,2025-08-26 14:23:21.686312,5,2030.6,1218.36
4910,728,16,2025-01-24 14:23:21.686312,5,375.75,225.45000000000002
4911,307,48,2025-06-02 14:23:21.686312,4,896.36,537.816
4912,682,14,2025-07-12 14:23:21.686312,1,319.86,191.916
4913,618,49,2025-07-29 14:23:21.686312,5,363.8,218.28
4914,970,27,2025-01-26 14:23:21.686312,4,1117.96,670.776
4915,686,20,2025-01-03 14:23:21.686312,4,372.84,223.70399999999998
4916,210,29,2025-06-03 14:23:21.686312,2,101.24,60.74399999999999
4917,936,24,2025-06-21 14:23:21.686312,4,877.72,526.632
4918,479,1,2025-11-20 14:23:21.686312,2,46.86,28.116
4919,883,17,2025-11-04 14:23:21.686312,3,1000.17,600.102
4920,81,3,2025-10-10 14:23:21.686312,1,208.89,125.33399999999999
4921,477,44,2025-07-20 14:23:21.686312,1,359.41,215.64600000000002
4922,937,38,2026-01-03 14:23:21.686312,2,987.14,592.284
4923,372,49,2025-03-05 14:23:21.686312,2,145.52,87.312
4924,206,20,2025-01-18 14:23:21.686312,1,93.21,55.925999999999995
4925,815,35,2025-04-18 14:23:21.686312,1,315.63,189.378
4926,452,18,2025-05-10 14:23:21.686312,2,990.94,594.564
4927,650,24,2025-07-27 14:23:21.686312,4,877.72,526.632
4928,309,19,2025-01-21 14:23:21.686312,5,220.5,132.3
